datetime,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20
2022-03-03 09:00:00,51.3,25.9,83.5,58.1,7.8,113.3,20.6,3.4,8.2,3.168,6.5,4.492,2.6,3.7,3.2,6.7,11.7,9.176,3.212,2.8
2022-03-03 10:00:00,47.9,25.5,80.5,51.7,6.4,97.6,17.5,2.5,6.5,2.5,5.4,3.804,2.3,2.9,2.1,5.5,10.5,6.604,3.028,2.5
2022-03-03 11:00:00,49.4,25.0,80.5,49.7,5.8,99.9,16.4,2.4,7.8,3.338,6.8,4.402,2.4,3.5,2.5,5.7,9.1,6.16,3.583,3.7
2022-03-03 12:00:00,49.1,23.5,76.4,50.9,6.0,98.6,16.9,2.4,8.0,2.736,6.5,3.712,2.8,3.4,2.7,5.8,9.6,6.976,2.886,3.3
2022-03-03 13:00:00,39.2,20.2,68.0,43.7,4.7,84.4,12.7,2.1,6.2,2.07,5.5,2.796,2.0,2.5,1.7,4.8,8.5,6.408,2.06,2.4
2022-03-03 14:00:00,33.0,15.7,56.0,25.0,3.1,63.0,10.1,1.5,4.1,1.186,4.1,2.07,1.8,1.7,1.5,3.3,5.7,4.192,1.571,1.8
2022-03-03 15:00:00,32.0,12.1,53.0,27.5,3.0,61.9,9.1,1.4,4.6,0.9,3.3,1.76,1.6,1.4,1.4,3.3,5.0,3.304,1.78,1.6
2022-03-03 16:00:00,33.7,14.2,58.2,31.2,3.5,67.1,9.8,1.3,4.5,1.786,3.6,2.066,2.1,1.1,1.5,3.9,5.8,3.424,1.838,2.3
2022-03-03 17:00:00,43.7,21.2,67.7,46.7,5.3,84.4,12.4,1.8,6.4,2.146,5.2,2.764,2.6,2.9,1.5,5.1,8.6,5.536,2.702,2.7
2022-03-03 18:00:00,52.5,25.8,81.3,65.0,6.3,105.2,18.1,2.8,8.7,3.344,7.3,4.01,3.5,3.7,2.7,6.1,11.8,7.232,2.85,2.2
2022-03-03 19:00:00,60.9,28.9,93.1,68.6,7.6,117.6,20.0,2.9,10.1,3.572,8.0,5.48,3.9,4.5,3.2,7.7,12.7,8.216,3.476,2.8
2022-03-03 20:00:00,67.6,34.0,103.2,63.3,7.9,132.4,27.5,4.5,11.7,3.994,10.4,5.8,5.5,5.5,3.1,9.4,14.9,12.552,5.344,3.5
2022-03-03 21:00:00,127.7,43.8,131.1,86.2,11.5,173.9,36.8,4.8,15.8,7.8,13.5,8.812,5.4,9.0,4.7,12.4,20.7,14.388,6.78,4.3
2022-03-03 22:00:00,71.7,48.0,129.9,83.6,11.5,170.3,39.4,5.6,16.7,7.616,15.7,8.588,5.8,9.0,4.4,13.6,23.6,15.596,8.806,5.2
2022-03-03 23:00:00,59.7,35.0,104.2,95.0,8.3,113.6,28.2,3.3,11.1,5.398,9.9,6.816,4.8,5.9,4.1,10.3,14.5,9.608,5.012,3.2
2022-03-04 00:00:00,34.6,18.7,62.5,55.6,4.1,65.2,14.0,1.6,4.7,3.16,6.0,3.652,1.7,2.4,3.0,6.4,7.8,5.952,2.474,2.2
2022-03-04 01:00:00,22.3,7.6,34.8,21.0,2.2,33.8,5.8,0.8,2.8,1.256,2.8,1.218,1.3,1.2,1.1,2.2,3.0,2.912,0.766,0.9
2022-03-04 02:00:00,16.3,5.2,25.1,14.8,1.7,23.8,3.6,0.4,1.1,0.658,1.7,0.531,0.6,0.5,0.3,1.6,1.6,1.114,0.147,0.2
2022-03-04 03:00:00,13.2,3.7,22.8,12.4,1.0,19.9,2.2,0.3,1.0,0.166,0.9,0.272,0.3,0.3,0.2,1.2,1.2,1.188,0.202,0.1
2022-03-04 04:00:00,11.9,3.0,22.7,12.2,1.0,18.3,1.8,0.4,0.8,0.165,0.9,0.167,0.2,0.2,0.2,0.8,1.6,0.749,0.363,0.1
2022-03-04 05:00:00,15.2,2.8,24.3,13.6,1.2,21.5,1.7,0.5,0.9,0.33,0.9,0.3,0.7,0.2,0.3,0.8,1.4,0.755,0.38,0.2
2022-03-04 06:00:00,24.3,8.0,35.0,24.9,2.8,40.7,6.5,1.4,3.8,1.117,2.1,1.224,1.2,1.2,1.0,2.0,4.4,1.63,1.367,1.7
2022-03-04 07:00:00,47.0,22.8,72.3,57.9,7.5,101.3,20.1,2.9,10.9,3.572,5.9,4.16,2.8,3.9,2.8,5.8,11.8,7.8,4.246,3.3
2022-03-04 08:00:00,58.6,29.5,92.5,67.5,8.6,125.3,23.8,4.7,12.0,4.624,7.9,5.354,3.7,4.5,3.2,7.6,15.6,10.484,4.456,3.9
2022-03-04 09:00:00,55.6,28.1,93.4,61.6,9.2,122.7,22.4,3.9,9.1,4.0,8.1,5.596,3.6,4.4,3.3,7.2,12.4,9.208,3.826,3.7
2022-03-04 10:00:00,50.8,24.8,83.9,54.1,6.5,107.6,17.3,3.1,7.8,3.588,6.7,4.724,2.7,2.6,2.7,6.0,11.0,8.236,3.338,3.3
2022-03-04 11:00:00,48.2,24.6,79.0,51.6,7.3,102.7,16.9,2.7,8.6,3.124,7.7,3.316,2.7,3.9,2.7,6.0,11.4,7.2,2.78,2.5
2022-03-04 12:00:00,48.4,23.0,80.0,51.4,6.7,101.3,16.6,2.7,8.3,2.328,8.3,3.814,2.7,2.7,2.7,5.9,10.3,7.044,3.072,3.0
2022-03-04 13:00:00,40.5,18.9,70.0,43.0,4.9,84.1,13.5,2.3,6.3,1.892,6.8,3.466,2.4,2.7,1.9,4.7,8.5,5.328,2.1,2.2
2022-03-04 14:00:00,31.6,13.0,57.0,24.9,3.4,65.5,8.9,1.5,4.7,1.98,5.0,2.344,2.5,1.8,1.4,2.8,6.2,4.472,1.972,2.1
2022-03-04 15:00:00,35.5,12.5,60.6,24.4,3.6,66.5,9.3,1.6,5.2,1.268,4.2,1.676,2.2,1.4,2.1,2.2,5.8,3.564,1.5,2.0
2022-03-04 16:00:00,36.8,14.7,62.9,30.7,4.1,74.4,10.7,1.3,5.7,1.732,4.5,1.948,2.1,1.1,1.4,3.1,6.3,4.284,2.836,1.6
2022-03-04 17:00:00,45.0,21.2,69.2,45.6,5.3,89.0,13.9,2.1,8.2,2.47,5.6,2.782,2.3,2.3,2.1,3.8,9.0,5.644,2.382,2.1
2022-03-04 18:00:00,52.5,25.6,82.2,65.4,6.0,107.0,18.6,2.5,9.2,3.342,7.6,4.664,3.2,3.2,2.5,6.5,11.2,7.828,3.392,2.4
2022-03-04 19:00:00,58.0,28.4,89.7,71.7,7.8,116.5,20.5,3.0,9.1,3.412,8.3,5.23,3.4,4.1,3.1,7.9,12.8,9.476,3.69,2.4
2022-03-04 20:00:00,67.9,33.6,98.3,61.3,8.3,133.6,25.0,4.2,11.2,4.474,8.5,5.024,3.9,5.8,2.7,9.6,15.7,13.26,5.086,2.8
2022-03-04 21:00:00,70.4,43.1,122.4,83.7,11.6,169.5,33.9,5.5,14.8,5.142,13.6,8.416,5.6,8.1,4.4,11.7,19.9,14.148,7.06,3.4
2022-03-04 22:00:00,72.3,46.2,131.8,83.3,12.8,171.6,39.6,5.0,19.4,7.812,15.7,8.872,5.6,9.0,5.1,11.8,21.8,15.192,8.516,4.9
2022-03-04 23:00:00,58.3,38.0,98.6,100.3,9.6,122.4,29.3,3.3,11.5,5.72,11.0,6.758,5.2,6.0,3.8,10.1,15.9,12.148,5.718,4.1
2022-03-05 00:00:00,36.7,19.3,63.9,52.0,4.9,70.0,16.1,1.9,5.7,3.288,5.7,3.43,2.4,3.2,2.6,5.8,8.9,6.752,2.504,2.2
2022-03-05 01:00:00,25.6,9.3,42.4,25.3,2.5,38.3,6.0,0.6,2.9,1.504,2.3,1.515,1.3,1.7,1.4,3.0,5.1,3.696,1.403,1.0
2022-03-05 02:00:00,16.0,4.7,29.1,18.0,1.7,25.9,2.8,0.4,1.6,0.371,1.7,0.736,0.9,0.9,0.5,1.3,2.1,1.634,0.783,0.8
2022-03-05 03:00:00,12.3,3.8,24.4,13.3,1.1,20.6,2.1,0.2,1.2,0.211,1.2,0.199,0.4,0.1,0.3,0.9,1.5,0.812,0.319,0.2
2022-03-05 04:00:00,12.2,3.0,22.7,13.1,1.1,19.7,1.2,0.3,1.2,0.141,0.5,0.307,0.5,0.3,0.2,0.4,0.8,0.603,0.301,0.2
2022-03-05 05:00:00,14.2,3.4,23.4,13.7,1.3,20.5,2.1,0.3,1.1,0.118,0.9,0.249,0.3,0.4,0.3,0.7,1.6,0.738,0.503,0.4
2022-03-05 06:00:00,23.7,6.4,32.4,21.0,2.3,37.3,4.1,0.9,2.9,1.117,1.5,1.077,0.9,1.1,0.6,1.7,3.5,1.742,1.214,1.4
2022-03-05 07:00:00,40.0,18.1,59.2,46.3,4.8,79.0,13.5,2.8,7.7,3.572,4.3,3.326,2.0,2.5,2.0,4.1,8.9,4.744,1.66,2.1
2022-03-05 08:00:00,53.4,27.7,83.4,63.3,8.7,113.7,22.3,5.0,11.9,4.624,7.3,5.54,2.7,4.6,3.6,7.0,12.7,8.676,5.681,3.7
2022-03-05 09:00:00,62.9,31.1,98.5,69.5,10.0,133.5,27.8,4.5,12.3,4.0,9.0,5.142,3.7,6.0,3.5,8.6,16.6,10.296,6.29,4.9
2022-03-05 10:00:00,60.4,30.6,97.6,69.6,10.4,128.8,23.4,2.9,11.9,4.808,9.9,5.434,3.5,5.0,3.3,8.1,13.5,9.628,5.576,4.0
2022-03-05 11:00:00,59.2,29.4,91.2,61.0,9.1,124.3,23.1,3.3,11.9,4.992,10.0,4.726,4.3,5.3,3.2,7.6,14.5,8.764,5.404,3.7
2022-03-05 12:00:00,51.4,28.8,88.3,57.5,7.9,114.7,20.8,3.7,9.2,4.052,8.9,4.176,3.8,4.5,3.0,8.0,13.8,7.044,5.184,4.4
2022-03-05 13:00:00,45.7,23.0,78.3,50.3,7.3,96.9,18.0,2.3,6.9,2.946,7.1,3.766,2.9,3.3,2.5,6.0,11.7,5.328,3.726,2.9
2022-03-05 14:00:00,35.7,17.3,59.7,28.2,5.8,72.0,12.6,2.1,4.9,2.098,4.8,2.928,3.2,2.2,2.1,3.9,8.0,4.472,2.894,2.3
2022-03-05 15:00:00,32.9,13.6,63.3,30.8,4.1,69.4,10.5,1.3,4.6,2.302,3.8,1.988,2.4,1.7,1.9,3.6,6.6,3.564,4.038,2.9
2022-03-05 16:00:00,35.7,16.1,69.0,35.0,4.7,80.0,11.1,1.8,6.1,2.074,4.0,2.358,2.6,1.4,1.7,3.8,7.9,4.284,2.44,1.8
2022-03-05 17:00:00,47.7,21.7,75.1,49.1,5.1,92.8,15.8,2.4,8.1,2.228,5.8,3.182,2.5,2.6,1.9,5.1,8.9,5.644,3.488,2.8
2022-03-05 18:00:00,52.4,26.1,83.3,64.3,7.7,107.4,19.9,3.6,9.7,3.342,7.5,3.844,3.1,3.3,2.8,7.6,11.9,7.828,4.114,3.1
2022-03-05 19:00:00,61.3,27.6,90.3,69.8,8.2,114.2,22.4,3.3,10.5,3.412,9.2,4.966,3.5,4.6,3.6,8.1,13.6,9.476,4.456,2.2
2022-03-05 20:00:00,69.3,35.6,105.0,62.2,9.5,136.6,25.2,3.9,11.1,4.474,9.5,6.912,3.9,5.6,3.8,9.3,14.3,13.26,5.614,2.8
2022-03-05 21:00:00,72.3,44.7,122.1,81.3,10.7,165.7,34.8,4.6,16.3,5.142,12.3,7.494,5.4,8.5,3.9,10.8,19.5,14.148,8.308,3.7
2022-03-05 22:00:00,70.1,44.9,122.9,82.0,13.1,161.3,36.7,5.3,17.0,7.812,14.7,7.46,6.7,7.6,5.2,12.7,18.5,15.192,7.622,4.8
2022-03-05 23:00:00,56.7,34.1,97.1,95.5,7.2,121.7,25.3,3.4,11.4,5.72,11.1,6.456,5.1,5.6,3.8,9.7,14.9,12.148,5.168,3.6
2022-03-06 00:00:00,36.4,17.8,66.3,49.3,4.4,68.2,15.4,1.5,5.1,3.288,5.7,3.576,2.5,3.3,2.3,6.0,8.9,6.752,2.352,2.2
2022-03-06 01:00:00,21.4,9.2,39.3,24.9,2.5,35.5,6.1,0.7,2.7,1.504,2.4,1.456,1.3,1.8,1.2,2.8,3.9,3.696,1.085,0.9
2022-03-06 02:00:00,15.7,5.4,29.3,17.7,1.3,26.4,3.5,0.3,1.1,0.371,1.4,1.154,0.6,0.8,0.4,1.2,2.9,1.634,0.274,0.6
2022-03-06 03:00:00,12.9,3.8,25.1,13.9,1.2,21.8,2.1,0.3,1.1,0.211,0.7,0.43,0.6,0.2,0.3,0.5,1.5,0.812,0.263,0.2
2022-03-06 04:00:00,11.6,3.5,22.7,13.2,1.0,20.0,1.7,0.1,0.8,0.298,1.0,0.307,0.2,0.2,0.2,0.5,1.2,0.843,0.42,0.3
2022-03-06 05:00:00,14.6,4.0,23.3,12.6,1.2,21.3,2.0,0.3,1.1,0.093,0.7,0.249,0.2,0.2,0.3,0.9,1.2,0.786,0.531,0.3
2022-03-06 06:00:00,19.7,6.6,31.6,19.4,2.1,34.8,4.3,1.0,2.5,0.519,1.5,1.077,0.8,0.8,1.0,1.3,3.0,1.788,0.743,1.4
2022-03-06 07:00:00,39.6,16.3,55.2,41.2,4.8,72.9,11.6,3.2,6.6,2.656,4.0,3.326,1.8,2.9,1.8,3.4,6.2,4.352,2.34,3.2
2022-03-06 08:00:00,52.3,25.1,77.1,58.3,7.7,104.4,20.2,3.4,11.3,3.72,7.0,4.692,2.8,3.8,2.9,6.1,10.4,7.552,3.98,3.5
2022-03-06 09:00:00,54.6,27.0,91.0,61.7,10.1,115.7,21.9,3.8,11.7,4.432,8.1,5.74,2.9,4.8,3.1,7.5,12.9,9.012,4.956,3.0
2022-03-06 10:00:00,57.0,26.4,94.7,61.3,8.9,112.1,21.0,3.5,9.4,4.23,8.1,4.85,2.7,3.2,3.1,6.1,14.4,8.328,4.632,2.7
2022-03-06 11:00:00,54.8,27.2,96.0,59.1,7.7,123.1,21.4,3.7,10.6,4.756,8.5,5.514,3.7,4.4,2.9,7.7,13.8,9.58,4.492,3.7
2022-03-06 12:00:00,51.6,27.8,89.8,55.7,7.8,109.5,20.1,3.3,10.1,3.664,8.6,4.336,3.2,4.0,3.3,6.1,13.8,8.28,4.804,3.8
2022-03-06 13:00:00,43.6,22.9,80.2,48.7,6.4,91.3,16.6,2.4,7.7,2.79,6.6,3.47,3.2,3.9,2.3,6.0,9.7,7.752,3.828,3.0
2022-03-06 14:00:00,31.2,16.2,66.4,29.0,5.2,69.9,11.1,1.4,5.5,1.668,5.2,2.29,2.4,2.1,1.1,4.1,7.6,5.716,2.868,2.1
2022-03-06 15:00:00,31.3,15.0,65.4,29.2,4.6,72.0,9.4,1.7,5.0,1.856,4.7,2.022,2.4,2.0,1.5,3.6,6.8,4.556,2.336,2.0
2022-03-06 16:00:00,34.9,15.1,72.5,34.0,5.0,76.6,10.6,1.9,5.6,2.034,5.3,2.142,2.9,1.7,1.3,4.1,6.7,4.544,2.202,2.1
2022-03-06 17:00:00,48.1,21.2,79.0,51.0,7.1,92.2,15.5,2.5,7.7,2.652,5.6,3.526,3.2,2.7,1.8,5.7,11.2,7.3,2.427,2.0
2022-03-06 18:00:00,52.5,24.8,88.1,66.2,7.5,111.8,22.1,3.0,9.1,3.334,8.3,4.61,2.9,3.8,3.2,7.4,12.8,8.38,3.81,2.4
2022-03-06 19:00:00,62.2,29.2,98.0,72.5,7.5,120.5,25.4,4.0,9.5,4.586,8.3,5.07,4.0,4.6,3.7,8.7,14.4,9.288,4.43,3.1
2022-03-06 20:00:00,70.5,36.6,118.6,66.5,9.3,145.2,28.7,4.6,13.2,6.31,11.2,7.44,5.0,5.2,4.4,9.9,17.0,11.592,6.604,3.7
2022-03-06 21:00:00,73.0,48.7,136.4,84.0,12.4,185.5,39.2,4.7,16.6,6.644,15.0,9.204,6.0,10.1,5.2,12.2,23.1,16.16,8.63,4.8
2022-03-06 22:00:00,71.9,46.7,132.3,85.5,12.5,168.9,40.0,5.1,17.0,7.572,15.3,9.14,5.5,8.8,4.8,13.1,21.5,14.58,7.764,5.3
2022-03-06 23:00:00,54.6,32.7,97.4,93.1,7.8,112.4,24.4,3.1,10.5,5.36,10.3,5.49,4.8,5.9,3.8,9.8,13.0,11.724,4.608,3.9
2022-03-07 00:00:00,33.8,16.9,59.0,55.0,3.9,62.0,12.1,1.5,4.8,2.186,4.6,2.632,2.0,3.4,2.5,4.3,7.5,4.832,1.857,2.0
2022-03-07 01:00:00,24.1,7.5,35.9,21.9,2.0,36.2,5.6,0.7,2.0,0.888,2.6,0.98,0.9,0.6,0.8,2.1,2.9,2.076,0.854,0.6
2022-03-07 02:00:00,16.6,4.4,28.3,14.6,1.6,24.1,2.5,0.4,1.7,0.493,1.1,0.602,0.4,0.6,0.5,1.0,2.1,1.438,0.38,0.1
2022-03-07 03:00:00,14.4,3.5,24.8,12.8,1.2,21.4,1.9,0.3,1.0,0.241,0.9,0.325,0.3,0.1,0.2,0.5,1.2,0.591,0.255,0.4
2022-03-07 04:00:00,12.9,2.8,24.0,12.5,1.1,20.9,1.8,0.3,1.0,0.214,1.0,0.281,0.3,0.3,0.1,0.6,0.9,0.53,0.459,0.2
2022-03-07 05:00:00,13.7,2.8,26.2,12.4,1.4,21.3,1.5,0.6,0.9,0.112,0.9,0.354,0.2,0.5,0.3,1.4,1.2,0.678,0.441,0.2
2022-03-07 06:00:00,25.3,7.1,36.1,23.0,2.7,40.7,5.2,1.2,3.9,1.053,1.9,1.266,0.8,1.1,1.0,1.8,4.0,2.085,1.297,1.4
2022-03-07 07:00:00,46.7,21.1,70.2,53.3,6.6,92.9,18.6,3.0,9.2,3.076,5.7,3.936,2.4,4.0,2.8,5.7,10.9,7.22,3.542,2.5
2022-03-07 08:00:00,53.5,27.5,89.4,59.9,7.1,118.8,21.8,3.3,11.2,3.95,7.3,4.894,3.3,4.1,2.9,6.4,12.5,8.54,4.168,3.5
2022-03-07 09:00:00,52.9,24.0,82.7,52.9,7.3,106.7,17.6,2.4,8.2,3.948,7.0,4.73,2.5,3.6,3.2,6.7,10.0,7.345,3.404,3.4
2022-03-07 10:00:00,45.0,22.5,78.9,49.7,6.2,98.0,15.3,1.5,6.5,2.626,5.8,4.032,2.0,2.5,2.1,5.5,9.8,6.615,4.632,2.8
2022-03-07 11:00:00,47.3,22.4,75.6,46.8,6.4,97.3,16.2,2.2,7.5,2.528,6.9,3.222,2.1,2.9,2.1,5.2,10.2,6.736,4.492,2.9
2022-03-07 12:00:00,50.7,23.1,74.1,47.6,7.1,101.2,16.2,2.2,7.3,2.82,6.7,4.168,2.1,2.8,2.2,5.1,9.8,6.496,4.804,3.4
2022-03-07 13:00:00,43.4,18.4,66.3,40.9,4.4,83.2,11.8,1.4,6.0,1.98,5.6,3.088,2.2,2.4,1.9,4.3,8.0,4.96,3.828,2.1
2022-03-07 14:00:00,31.0,13.3,55.5,23.7,7.0,63.2,8.1,1.2,4.6,1.668,3.6,2.29,1.6,1.4,1.3,2.6,5.6,3.7,1.846,1.9
2022-03-07 15:00:00,29.5,12.2,50.3,27.2,13.9,60.3,8.1,1.7,4.4,1.856,3.2,2.022,1.8,1.2,1.3,2.5,4.7,3.304,1.76,2.0
2022-03-07 16:00:00,33.7,13.0,56.8,30.0,3.2,69.7,8.1,1.8,5.2,2.034,2.9,2.142,1.9,1.2,1.5,2.9,5.0,3.82,2.184,1.6
2022-03-07 17:00:00,47.8,18.3,69.0,45.1,4.4,86.1,12.6,1.7,6.1,2.652,5.2,3.526,2.0,2.2,2.0,4.0,7.2,5.904,2.464,2.0
2022-03-07 18:00:00,54.2,25.3,80.4,61.7,6.1,106.3,18.5,2.6,9.3,3.334,7.5,4.61,2.4,3.4,2.8,6.7,10.1,6.984,3.81,2.6
2022-03-07 19:00:00,60.4,30.2,90.4,69.8,7.5,106.2,20.2,2.5,8.9,4.586,7.9,5.07,3.0,3.5,2.6,6.3,12.5,8.736,4.43,3.3
2022-03-07 20:00:00,69.5,37.0,104.3,64.8,7.8,135.2,25.3,4.0,11.6,4.354,10.6,7.44,4.6,5.6,3.4,9.3,15.4,11.696,6.604,2.3
2022-03-07 21:00:00,73.9,46.0,132.5,85.6,11.8,169.2,38.2,4.9,17.5,6.378,14.8,9.204,6.0,8.4,4.7,13.3,21.1,14.7,8.63,4.5
2022-03-07 22:00:00,139.9,46.8,131.9,85.1,12.3,182.3,38.5,4.9,18.2,8.274,14.7,9.14,5.4,8.9,5.3,13.9,22.6,15.86,7.764,4.6
2022-03-07 23:00:00,57.8,31.7,98.6,94.1,7.8,113.3,27.7,3.2,11.1,5.95,9.8,5.49,4.8,5.9,3.5,8.3,12.3,10.712,4.608,3.8
2022-03-08 00:00:00,35.5,16.6,58.9,51.1,3.8,63.2,13.5,1.2,4.8,2.186,4.4,2.632,1.9,2.9,2.0,4.0,8.5,5.764,1.857,2.2
2022-03-08 01:00:00,21.3,6.9,33.0,22.9,2.3,35.6,4.3,0.4,2.2,0.888,2.0,0.98,1.0,1.1,0.7,2.1,3.3,2.36,0.854,0.7
2022-03-08 02:00:00,15.5,3.8,27.4,15.5,1.4,24.8,2.9,0.2,1.1,0.493,1.2,0.602,0.4,0.7,0.2,1.1,1.2,1.166,0.544,0.3
2022-03-08 03:00:00,15.2,2.9,24.2,13.9,1.0,20.2,2.2,0.3,0.9,0.241,0.7,0.325,0.4,0.2,0.3,0.7,1.5,0.825,0.267,0.3
2022-03-08 04:00:00,15.1,2.4,22.2,13.2,1.0,20.2,1.8,0.4,1.0,0.148,0.7,0.239,0.3,0.2,0.2,0.4,1.1,0.503,0.37,0.1
2022-03-08 05:00:00,17.0,3.1,23.6,14.9,1.2,20.8,3.0,0.3,0.7,0.14,0.8,0.264,0.3,0.2,0.7,0.7,1.3,0.831,0.586,0.3
2022-03-08 06:00:00,29.4,8.4,35.5,26.9,2.7,42.3,6.9,1.1,3.6,0.734,2.0,1.28,1.2,1.2,1.2,1.8,3.6,2.272,1.289,1.8
2022-03-08 07:00:00,49.5,24.9,75.0,58.2,8.0,100.6,20.5,3.4,10.6,3.212,5.9,4.352,3.1,4.1,2.9,4.8,11.0,8.224,4.746,3.5
2022-03-08 08:00:00,60.7,27.8,93.3,67.0,9.0,126.3,23.5,4.0,11.3,4.456,7.8,5.446,3.9,4.1,3.4,7.2,14.6,10.312,5.248,4.0
2022-03-08 09:00:00,57.1,25.1,91.7,59.6,8.3,114.6,19.1,3.0,8.7,4.12,7.7,4.734,2.7,3.5,2.8,6.9,12.3,7.976,3.516,3.2
2022-03-08 10:00:00,50.6,22.0,77.0,52.3,7.0,97.4,15.3,1.7,8.1,3.322,6.3,3.886,2.5,3.0,2.1,5.4,9.2,6.08,3.04,2.7
2022-03-08 11:00:00,47.9,22.3,75.7,47.6,6.6,95.8,15.2,2.0,6.4,2.842,6.3,3.82,3.0,3.2,2.1,5.6,8.8,6.3,3.52,2.7
2022-03-08 12:00:00,47.7,21.7,73.6,48.9,5.5,93.8,15.8,2.0,7.1,2.642,6.5,4.286,2.6,2.8,2.3,5.2,8.8,6.056,3.112,3.0
2022-03-08 13:00:00,40.3,18.4,63.7,41.6,4.6,75.9,12.8,1.2,5.2,1.754,4.8,3.464,2.5,2.8,2.1,4.2,7.7,5.456,2.332,2.4
2022-03-08 14:00:00,33.2,13.2,52.6,25.9,3.3,62.0,9.7,1.3,4.5,1.035,4.1,2.15,1.8,2.2,1.4,3.2,5.5,3.68,1.82,1.8
2022-03-08 15:00:00,30.8,13.0,52.3,28.0,3.4,61.9,8.4,0.8,3.6,0.878,2.7,1.566,2.0,1.1,1.3,1.9,5.3,3.32,1.576,1.2
2022-03-08 16:00:00,33.5,14.6,57.2,33.5,3.8,63.6,9.1,1.4,4.6,1.396,4.0,2.134,2.8,1.5,1.2,2.8,5.5,4.78,2.02,1.7
2022-03-08 17:00:00,44.6,19.9,66.0,51.2,5.0,85.7,13.9,1.8,6.2,2.248,4.7,3.02,2.7,2.4,1.7,5.0,8.5,5.384,2.168,1.8
2022-03-08 18:00:00,52.1,27.0,77.4,64.4,6.3,103.9,19.0,2.6,9.0,3.292,7.7,4.334,3.2,3.5,2.8,6.1,10.9,7.288,3.676,2.3
2022-03-08 19:00:00,59.5,29.5,87.4,69.5,6.9,118.5,20.3,3.3,9.6,4.628,8.7,4.716,3.2,3.6,3.2,7.3,13.4,9.512,3.948,3.2
2022-03-08 20:00:00,68.7,36.9,107.3,66.4,8.1,134.3,27.4,4.5,12.4,5.176,9.3,6.578,5.3,5.9,3.6,10.7,16.7,13.416,5.408,3.0
2022-03-08 21:00:00,73.3,46.1,131.7,83.3,12.3,175.2,37.2,4.8,16.3,7.096,14.2,8.534,4.7,8.1,4.6,14.2,22.0,16.752,8.564,4.7
2022-03-08 22:00:00,72.7,49.7,132.8,82.7,12.0,174.0,40.0,5.0,17.9,8.184,16.0,9.736,5.7,8.7,4.7,14.1,21.8,17.468,6.896,4.8
2022-03-08 23:00:00,57.7,29.8,95.8,97.7,8.2,119.4,25.6,3.1,9.7,5.13,11.2,5.788,4.8,7.1,3.7,9.1,14.8,11.62,4.0,3.1
2022-03-09 00:00:00,37.4,15.8,58.0,57.0,4.6,59.6,13.6,1.2,4.6,2.327,6.1,2.128,2.2,2.8,2.4,4.2,7.8,4.968,2.342,1.5
2022-03-09 01:00:00,23.1,7.9,34.1,22.6,2.0,34.5,4.7,0.4,1.7,1.058,3.6,1.346,1.2,1.1,0.7,1.9,2.8,1.975,1.034,0.9
2022-03-09 02:00:00,17.6,4.7,26.1,16.0,1.2,23.7,2.7,0.2,1.3,0.704,2.3,0.541,0.5,0.3,0.3,1.3,1.2,1.364,0.573,0.2
2022-03-09 03:00:00,15.4,2.6,24.5,13.1,1.0,21.4,2.1,0.2,1.0,0.128,1.1,0.385,0.2,0.1,0.2,0.4,0.8,0.767,0.377,0.1
2022-03-09 04:00:00,13.8,2.3,22.9,12.7,0.9,20.6,1.8,0.2,0.8,0.211,1.2,0.161,0.3,0.2,0.2,0.5,1.1,0.502,0.222,0.2
2022-03-09 05:00:00,17.3,2.8,23.0,14.0,1.1,22.8,2.3,0.4,1.2,0.12,1.2,0.269,0.2,0.1,0.3,0.7,1.2,0.747,0.234,0.1
2022-03-09 06:00:00,28.7,8.4,37.0,26.4,2.7,42.4,6.9,1.2,3.8,0.958,2.0,1.154,1.2,1.4,1.3,2.0,4.7,1.961,1.142,1.6
2022-03-09 07:00:00,49.0,25.2,73.5,59.0,7.2,102.8,19.9,3.1,10.3,3.188,6.0,4.914,3.8,4.0,3.0,5.9,11.9,8.22,4.682,3.0
2022-03-09 08:00:00,29.4,29.3,95.3,67.2,8.1,127.4,22.9,4.0,11.9,3.704,8.5,5.702,4.8,5.0,2.9,7.6,14.5,9.12,4.616,3.9
2022-03-09 09:00:00,38.4,27.5,95.7,60.0,8.4,113.5,19.0,2.9,7.8,3.822,7.3,4.854,3.0,3.9,2.6,6.8,11.6,8.276,3.328,3.5
2022-03-09 10:00:00,112.8,24.8,82.3,51.3,6.9,96.0,15.9,2.0,6.3,3.486,5.4,3.492,1.9,2.7,2.5,5.1,10.7,7.32,3.04,2.9
2022-03-09 11:00:00,49.8,22.9,75.3,50.3,6.2,96.7,17.6,2.0,6.6,3.01,6.4,4.256,2.8,2.8,2.8,5.6,9.5,6.396,3.52,2.4
2022-03-09 12:00:00,48.9,20.3,76.4,49.8,6.2,95.2,17.0,2.0,7.5,2.842,6.4,4.032,2.7,2.8,2.7,4.6,10.4,6.088,3.112,2.6
2022-03-09 13:00:00,39.0,19.1,63.4,38.9,4.7,77.1,13.2,1.6,6.3,2.09,4.7,2.842,2.4,2.2,2.3,3.9,6.6,3.992,2.332,2.0
