time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
2022/5/12 19:00,61.3,31.2,102.1,75.7,8.1,130.6,23.3,3,10.5,3.04,9,5.284,4.6,4.5,3,7.8,13.9,10.992,4.252,2.9,train
2022/5/12 20:00,76.7,41,123.6,69.3,9.2,152.2,30.7,3.4,14.4,4.848,10.2,7.68,5.1,6.5,4.2,10.5,19.2,14.592,6.672,3.9,train
2022/5/12 21:00,115.9,46.2,133.9,81,10.6,170.8,37,5.2,15.9,7.328,12.5,8.46,6.2,9.2,5.2,12.9,23,16.672,6.856,3.8,train
2022/5/12 22:00,113.1,41.5,122.2,78.4,9.9,153.7,32.4,4.6,13.3,6.154,14,8.936,5.7,8,4.7,11.8,21.2,14.256,7.32,5.1,train
2022/5/12 23:00,101.6,29.8,96,88.1,6.9,108.7,21.9,2.9,9.3,3.686,8.3,5.416,4.2,5.6,3,9.1,13.2,10.5,4.072,3.2,train
2022/5/13 0:00,59.1,15.2,63.2,45.8,3.5,68,11.7,1.6,4.4,4.505,4.4,2.916,2.8,3.8,2.4,4.1,7.1,4.876,2.136,2.2,train
2022/5/13 1:00,24.8,7.9,39.8,22.7,1.8,38.3,4.6,0.3,2.5,,2.5,1.364,1.4,1.4,0.9,2.4,3.3,2.494,0.858,0.9,train
2022/5/13 2:00,20.1,3.8,33.9,15.3,1.5,29.3,2,0.3,1.3,,1.5,0.616,0.8,0.3,0.6,1.1,1.8,1.257,0.64,0.3,train
2022/5/13 3:00,18.9,3.3,29,13.4,0.9,25.2,1.7,0.4,1.2,,1.3,0.856,0.6,0.2,0.5,0.9,1.1,0.836,0.814,0.2,train
2022/5/13 4:00,17,2.6,28.1,13.2,1,24.2,1.7,0.4,1.1,,0.7,0.568,0.5,0.3,0.3,0.6,0.9,0.784,0.482,0.3,train
2022/5/13 5:00,20.6,3.7,29.9,14.9,1.1,27.6,2.5,0.5,1.9,0.346,1.1,0.644,0.8,0.4,0.7,0.7,1.9,1.013,0.434,0.6,train
2022/5/13 6:00,31.9,10.7,46.5,32.3,2.9,54.2,7.8,1.4,4.6,1.248,2.7,18.871,1.4,2.1,1.5,2.1,5.1,2.711,27.338,1.2,train
2022/5/13 7:00,44.6,20.8,76.3,52,7.4,97.2,18.2,3,8.9,3.154,6,,2.7,3.5,2.5,5.4,11,7.364,,2.3,train
2022/5/13 8:00,55,26.2,91.3,61.3,8,115.8,19.7,3.1,9.4,27.19,7.2,,3.4,4.4,3.2,5.8,12.6,8.378,,3.4,train
2022/5/13 9:00,98.7,27.8,89.8,55.3,6.5,113.5,17.2,2.7,8,,7.3,,2.8,3.9,2.1,5.9,11.6,8.222,,4.1,train
2022/5/13 10:00,49.2,24.7,83.4,51.6,5.5,97.7,15.1,2,6.8,,6.7,,2.4,3.4,2.3,5.3,10.8,7.704,,3.2,train
2022/5/13 11:00,45.4,20.3,80.5,44.7,5.2,91.6,15,1.9,7.3,,5.8,3.16,3.3,3.4,2.1,6,9,6.773,,3.3,train
2022/5/13 12:00,44.8,22.1,80.2,49.7,5.5,94.7,14.8,2.4,7.2,,5.6,10.911,3.5,3.6,1.8,5.4,10.3,6.213,,2.8,train
2022/5/13 13:00,40,17.3,68.9,39.3,4.1,80.7,11.2,2.2,4.8,,4.5,,3.3,2.3,1.6,4.5,8.4,5.146,,2.7,train
2022/5/13 14:00,31.6,12.3,58.8,24,2.3,63.6,7.6,1.5,3.7,,2.8,,2.6,1.5,1.6,3.2,5.7,3.887,,2.2,train
2022/5/13 15:00,31.7,12.5,60.6,23.3,3.7,62,7.9,1.3,2.9,,3.4,,2.6,1.3,1.7,2.3,5.7,3.711,1.976,1.9,train
2022/5/13 16:00,36.9,14.6,62.1,29.5,3.5,73.2,8.6,1.9,3.7,,3.2,,2.9,2,1.1,3.1,5.3,4.723,2.189,2,train
2022/5/13 17:00,44.7,19.2,71.1,44.5,5.1,83.8,13.3,2.2,7.3,,4.5,2.808,3,2.6,2.2,4.3,7.9,6.617,2.56,2.4,train
2022/5/13 18:00,51.3,24.5,85.5,60.7,6.4,102.4,16.7,3.2,8.7,,6.3,3.735,3.9,3.5,2.8,6.3,11.8,7.036,37.764,2.5,train
2022/5/13 19:00,61.4,28.3,95.8,74.9,7.6,123.3,21.6,3.4,10.9,3.686,8.4,4.609,4.4,4.4,3,8,13,9.417,,3.1,train
2022/5/13 20:00,70.2,33,113.1,67,9.1,142.7,25.8,3.6,11.4,26.01,9.4,6.668,4.5,5.9,3.6,10,14.8,12.066,,3.6,train
2022/5/13 21:00,70.8,42.6,129.1,82,10.4,163,34.3,4.2,14.9,,12.9,8.406,5.1,8.1,4,10.8,20.4,13.877,,4.6,train
2022/5/13 22:00,69.2,43,125.1,79.5,10.6,158.6,32.7,5.4,13.2,,12.3,47.944,5.2,8.4,4.2,10,19.8,14.116,,5.5,train
2022/5/13 23:00,55.8,31.2,96.3,94.3,7.9,113.7,24.6,3.8,9.8,,9.3,,4.5,5.9,3,9.5,14.6,11.504,,3.1,train
2022/5/14 0:00,39.8,18.9,65.7,53.6,3.9,69.5,13.7,1.7,5.6,,4.9,,3,3.4,1.6,5.5,8.9,5.816,,1.9,train
2022/5/14 1:00,27.2,9.5,47.4,27.1,2.6,41.5,6,0.5,2.7,1.037,3.4,,1.5,1.9,0.8,3.2,4.4,3.171,,1.2,train
2022/5/14 2:00,19,6.3,34.6,19.1,1.5,30,3,0.5,1.9,22.156,2.2,,0.7,1,0.8,1.8,2.3,2.274,,0.9,train
2022/5/14 3:00,15.3,4.1,31.4,14.2,1.3,26.7,2.1,0.2,1.2,,1.3,,0.5,0.6,0.4,0.7,1.2,0.717,,0.2,train
2022/5/14 4:00,13.3,3.5,30.5,13.3,0.9,24.8,2.1,0.3,1,,1.1,,0.9,0.2,0.3,0.7,1,1.016,,0.3,train
2022/5/14 5:00,16.3,4,32,16,1.1,26,2.4,0.5,1.5,,1.5,,0.9,0.4,0.3,0.7,2,0.845,0.294,0.7,train
2022/5/14 6:00,27.4,9.4,43.9,26.9,2.4,48.8,6.3,1.2,4,,2.7,,1.6,1.3,1.4,2.5,4.6,15.007,1.115,1,train
2022/5/14 7:00,42,18.4,65,41.6,5.1,81.4,13.2,1.9,7.3,,5.2,,2.2,2.3,1.8,4.6,7.7,,2.448,1.9,train
2022/5/14 8:00,52,26.5,84.6,60.5,8.2,114,20.4,3.9,9.8,,7,,3.3,4.1,2.6,5.2,12.4,,21.83,2.7,train
2022/5/14 9:00,54.5,26.2,96.2,64.1,9.5,122.6,21.1,3.5,10,,7.7,,3.3,4.4,3.7,5.8,12.3,8.94,,3.9,train
2022/5/14 10:00,52,25.8,91.8,60.4,8.2,115.7,19.6,3.9,8.6,,6.8,,3.3,3.5,3,6.8,12.5,8.284,,2.8,train
2022/5/14 11:00,52.1,25,92.8,54,7.4,118,20.5,4.3,8.2,,8.3,,4.6,4.1,2.2,7.4,12.1,9.272,,3.7,train
2022/5/14 12:00,50.5,25.2,88.4,55.5,7.7,109.5,18.5,3,7.9,,7.6,,5,4.3,2.8,6.4,11.1,9.148,,3,train
2022/5/14 13:00,44.3,22.6,80.1,45.5,6.3,95.5,14.9,2.4,6.7,2.64,6,3.564,3.6,3.3,2.1,5.1,9.3,7.188,3.76,2.5,train
2022/5/14 14:00,33,16,65.7,28.3,4.5,75,10.6,1.3,4.3,1.792,4.2,2.096,3.1,2.2,1.8,3.4,6.8,5.468,2.776,1.7,train
2022/5/14 15:00,29.1,14.5,62,26.9,4.1,70.3,10.3,1.4,4.7,1.52,3.8,1.872,2.6,1.6,1.6,3.6,5.7,4.66,1.952,1.6,train
2022/5/14 16:00,36.5,15,67.6,30.8,4.4,77.4,11,1.7,5.6,1.832,4,1.992,3.1,2.3,1.6,4.1,7.5,5.272,2.184,2,train
2022/5/14 17:00,45.3,20.2,77.7,46.5,5.1,93.8,14,2.1,6.6,2.788,6.4,2.424,3.5,2.9,2.1,4.6,9.8,7.344,2.872,2.7,train
2022/5/14 18:00,48.8,22.4,81,58.3,6.3,101.8,17.5,3,8.3,2.88,6.9,2.92,3.8,3.3,2,6.1,12.8,8.408,3.888,3.1,train
2022/5/14 19:00,54.4,27.2,90.7,66.5,7.8,113.7,21.8,3.2,9.6,3.284,7.5,4.28,4.3,4.1,2.6,7.9,13.4,8.66,4.67,3.2,train
2022/5/14 20:00,66.6,32.1,102.5,59,9.1,139.7,28,4,11.3,4.068,8.9,5.488,5.1,5.7,3.3,8.1,14.4,13.188,6.008,3.5,train
2022/5/14 21:00,70.5,47.1,124.1,80.7,11.7,176.3,33.7,4.9,14.3,6.242,12,7.872,5.2,8,4.6,11.8,20,15.5,5.73,4.4,train
2022/5/14 22:00,70.7,47.3,136.2,81.6,10.3,167.3,36,5.3,14.3,7.442,14,9.704,5.1,8.3,4.3,12.1,20.7,15.232,6.424,5.4,train
2022/5/14 23:00,59,35.3,113.6,94.6,7.7,116,25.3,3.8,10.6,5.9,10.5,5.848,5.3,6.3,2.7,8.8,14.5,10.636,5.388,4.4,train
2022/5/15 0:00,38.1,21.1,69.4,54.4,4.9,72.2,13.2,1.8,7,2.968,5.7,2.916,2.8,3.2,2.5,6.3,7.6,11.6,3.504,2,train
2022/5/15 1:00,28,12.1,45.1,26.2,2.2,42.5,7.9,1.1,3.2,1.039,4.1,1.98,1.7,2.1,1.7,3.4,4.7,,1.212,1.3,train
2022/5/15 2:00,22,6.5,37.4,19.7,1.2,32.7,3.5,0.6,1.6,23.363,2.1,1.032,0.7,0.9,0.6,1.9,3.1,,0.533,0.7,train
2022/5/15 3:00,19.2,5.3,32.6,14.4,1.2,27,2.4,0.2,1.5,,1.3,0.385,0.8,0.3,0.2,0.7,2.2,1.067,0.587,0.2,train
2022/5/15 4:00,16.5,4.1,29.6,12.4,0.9,25.6,1.8,0.5,1.4,,1,0.381,0.6,0.4,0.2,0.8,1.2,32.728,0.442,0.1,train
2022/5/15 5:00,18.2,4.3,29.8,14.3,1.5,26,2.1,0.5,1.3,,1.4,0.41,0.8,0.2,0.8,0.7,1.5,,0.364,0.4,train
2022/5/15 6:00,28.1,9,42,24.2,2.5,45,5.5,0.9,3.2,,2.1,1.555,1.7,1.2,1.1,1.8,3.5,,16.342,2.7,train
2022/5/15 7:00,37.1,16.2,60,37.5,4.2,74.7,11.3,1.6,6.3,,4,2.588,2.1,2,1.7,2.7,6.7,,,1.5,train
2022/5/15 8:00,43.9,23.5,77.5,53.1,7,103,17.9,2.8,8.3,,6.6,4.656,2.2,3.9,2.7,5.4,10.9,,,2.5,train
2022/5/15 9:00,51.7,28,93,63.5,8.3,104.5,20.7,3.7,9.7,,7.3,5.032,3,4.7,3.2,7.4,12.3,,,3.2,train
2022/5/15 10:00,51.9,26.2,89.6,62,7.4,113.8,20.9,3.1,9.3,,7.4,4.62,3,4.6,2.6,8,12.1,,,3.6,train
2022/5/15 11:00,51.9,28,96,58.1,7,116,21.4,3.5,8.8,,7.6,4.416,4.3,4.2,3,7.7,13.6,9.528,3.95,3.7,train
2022/5/15 12:00,50.7,25.2,88,58,7.1,106.7,19.8,3.1,8.8,,6.9,9.948,3.8,4.5,2.5,6.2,12.7,8.288,4.046,2.9,train
2022/5/15 13:00,46.9,23.4,82.6,49,6.2,96.7,16.9,2.8,7.7,2.562,6.3,,4.2,3.2,2.2,6.2,10.6,7.92,3.218,3,train
2022/5/15 14:00,35.6,16.5,71.9,31.2,5.5,76.3,12.3,1.9,6.3,12.627,4.2,,3.8,2.9,1.7,4.1,9.1,5.044,15.084,2.5,train
2022/5/15 15:00,33.5,14.9,67.6,30.2,4.5,74.3,11.6,2,5.2,,4.7,1.864,3.1,2,1.3,3.1,7.6,5.308,,2.6,train
2022/5/15 16:00,42.4,17.1,70.7,33.1,4.9,82.7,13.7,2.7,6,,5.7,10.18,3.3,2.1,2,4.1,6.7,21.352,,2.7,train
2022/5/15 17:00,47,22.4,81.1,50.7,5.4,97.5,17.2,2.6,8,,5.9,,3.8,3.2,2.5,5.4,9.1,,,2.8,train
2022/5/15 18:00,54,24.3,85,62.4,7,106.2,18.6,3,9.2,,7.5,,4.6,4.2,2.4,6.4,11.8,,,3.4,train
2022/5/15 19:00,63.9,30.7,100.2,76,8.5,128,24.2,3.6,10.6,4.316,9.1,5.116,5.1,5.3,3.2,8.8,14.9,10.168,4.736,3.9,train
2022/5/15 20:00,70.2,40.6,122.3,56.2,10.9,163,32.1,4.3,13.9,6.036,11.4,8.28,6.2,6.8,4.3,12,17.1,13.832,7.516,4.3,train
2022/5/15 21:00,126,49.6,143,60.2,11.8,196.6,38.9,6.3,17.9,7.388,15.4,9.432,5.3,9.4,6.3,13.1,22,17.416,8.656,5.6,train
2022/5/15 22:00,68,39.5,124.8,56.2,10,153,32.2,4.5,14.7,7.412,13,8.064,5.5,8.5,4.2,11.4,21.2,13.928,6.852,5.1,train
2022/5/15 23:00,50,29.4,89.9,66.7,7.2,100.4,21.6,3.2,9.9,3.584,7.4,4.344,4.6,5.6,3,7.9,13.5,10.808,3.904,3.5,train
2022/5/16 0:00,30.6,13.9,59.3,65.6,3.1,57.8,10.8,1.4,5.2,1.932,5.1,2.032,2.4,2.3,1.4,5,7.3,9.225,2.202,1.9,train
2022/5/16 1:00,21.8,7.4,38.4,57.4,1.9,36.8,4.5,0.4,2.3,0.726,2.7,1.656,1.5,1.5,1.1,1.8,2.7,,0.887,0.4,train
2022/5/16 2:00,16.1,4.1,32.2,36.5,1.1,27,2.6,0.4,1.2,0.297,1.1,0.422,1.2,0.6,0.3,1,1.4,,0.385,0.3,train
2022/5/16 3:00,13.5,3.3,30.4,14.1,0.9,24.4,1.8,0.4,1.6,0.056,0.9,0.276,0.7,0.3,0.2,1.1,0.9,1.203,0.334,0.3,train
2022/5/16 4:00,12.5,3.5,29.2,12.4,1,23.6,1.8,0.2,1.6,0.085,1,0.248,0.5,0.4,0.3,0.6,1.1,0.699,0.3,0.2,train
2022/5/16 5:00,16,4,31,17.1,1.4,28.7,3,0.5,2.6,0.133,0.9,0.92,1,0.4,0.2,1.2,1.7,1.098,0.401,0.7,train
2022/5/16 6:00,39,16,59,42.4,4.5,74.7,13.1,2.2,7.5,25.136,3.8,68.294,2,2.8,2.2,3.8,6.7,4.256,10.348,1.9,train
2022/5/16 7:00,50.4,27.3,83.8,59.5,7.6,117.8,21.8,3.6,10.2,,6.5,,3.2,4.2,2.8,6.2,11.7,8.696,,2.7,train
2022/5/16 8:00,48.6,25.5,85.8,57.1,5.9,111.2,18.4,2.3,7.6,,6,,2.8,4.2,2.2,5.4,11.5,8.616,,2.7,train
2022/5/16 9:00,43.8,22.7,81,48.9,5.8,96.3,13.2,1.6,6,,5.2,,2.2,2.8,1.6,4.1,8.9,5.968,2.434,3.4,train
2022/5/16 10:00,42.2,18.9,69.3,43.5,5.4,83.7,12.6,2,4.5,,4.5,,2.5,3.4,1.4,4.7,7.5,5.524,2.302,3.2,train
2022/5/16 11:00,41.3,18.5,68.1,41.9,5.5,86.3,12.5,1.7,5.8,,4.6,,3,2.8,1.4,3.8,7.2,5.596,2.432,3.3,train
2022/5/16 12:00,39.5,17.6,72.6,44,4.9,88.7,12.3,1.9,6.2,,5.3,,3.1,2.4,1.9,4.4,7.5,5.056,6.051,3.2,train
2022/5/16 13:00,32.9,14.2,62,35.2,3.7,70.6,8.7,1.2,4.7,,4.5,,2.4,1.6,1.5,3.2,5.3,4.052,,2.2,train
2022/5/16 14:00,27.6,10.9,51.9,19,2.6,56.7,6.5,1.1,3,,2.2,,1.8,1.1,0.6,2.4,3.7,7.53,,2.1,train
2022/5/16 15:00,23,10.6,60.1,21,2.7,59.5,6.5,1.3,3.3,,2.1,,2.2,1.1,1,2,4.2,,1.882,1.9,train
2022/5/16 16:00,26.7,12.1,61,24.1,2.8,68.5,6,1.2,3.6,,3,,2.1,1.5,1.4,2.4,5.1,,17.454,2,train
2022/5/16 17:00,41,19.2,72.7,40.2,4.9,87.5,10.5,1.7,5.9,,4.2,,2.4,2.1,1.4,3.7,6.3,5.208,,2.3,train
2022/5/16 18:00,47.8,22,82,52.6,6.1,94.5,15.5,2.6,7.1,,6.3,,3.2,3.7,1.9,4.8,10,81.602,,2.4,train
2022/5/16 19:00,56.7,27.8,94.6,69.2,7.7,114.7,20.7,2.7,8.9,3.068,7.7,,4,3.2,2.8,7.5,10.9,,,3.3,train
2022/5/16 20:00,68.8,35.9,112.1,65.6,9.1,140,26.4,4.4,11.2,4.638,9,,5.1,5.2,2.9,9.2,16.3,,,3.5,train
2022/5/16 21:00,71,49.4,135.3,87.2,12.1,192.6,37.1,5.9,16.6,6.836,14.4,,6.8,9.9,5,13.9,23.5,,7.644,5.6,train
2022/5/16 22:00,70,44.6,137,83.4,10.8,172.7,39.1,5.7,16.3,6.886,13.7,,7.1,7.8,4.9,12.7,21,,7.84,5,train
2022/5/16 23:00,56.4,31.9,102.9,87.8,7.9,108.7,24.9,3.3,10.2,5.38,8.7,,5,5.9,3.4,9.1,14.8,,5.206,3.2,train
2022/5/17 0:00,34.4,14.8,62,54.7,4.3,63,11.8,1.2,5.2,2.714,5.7,,2.2,2.6,1.8,4.5,8.2,,2.344,1.8,train
2022/5/17 1:00,22.2,6.5,39.8,20.9,1.8,37,5.4,0.5,2.1,,2.2,1.436,1.2,1.1,0.9,1.8,2.8,,0.854,0.9,train
2022/5/17 2:00,16.6,4.6,32.5,15.4,1.2,28,2.3,0.2,1.2,,1.4,4.924,0.7,0.3,0.1,0.8,1.3,,4.307,0.4,train
2022/5/17 3:00,14.8,2.6,30.9,13.2,1.1,25,1.9,0.2,1.3,0.154,0.7,,0.9,0.3,0.4,0.8,0.9,,,0.2,train
2022/5/17 4:00,15.4,2.7,30.5,13.1,1.1,24.8,1.5,0.2,1.5,0.13,0.7,,0.6,0.3,0.1,0.6,0.6,,,0,train
2022/5/17 5:00,21.6,4.7,32.5,17.3,1.9,31.8,2.2,0.7,2.1,0.243,1,,1,0.5,0.8,1.2,2,1.312,,0.9,train
2022/5/17 6:00,37.4,16.2,62.6,45.7,5.4,80.4,13.5,2,7.7,2.022,4.2,,2.5,2.8,2.1,4.6,7.2,23.504,,2,train
2022/5/17 7:00,56.4,28.6,96.3,67.4,10,128.8,24.1,4.4,11.6,4.058,8.5,5.808,3.6,4.8,4,8,13.6,,5.548,3.9,train
2022/5/17 8:00,51.9,29.3,100.6,63.7,4,125.2,21,3.4,9.4,4.584,8.3,5.98,3.3,4.7,3.4,5.8,13.8,,4.532,3,train
2022/5/17 9:00,49.5,24.6,94.7,55.9,16.9,114.6,18.1,2.1,7.4,3.43,7.4,3.844,3.6,4.4,1.5,5.6,10.4,7.24,3.612,3.9,train
2022/5/17 10:00,45.8,20.1,80.6,72.7,18.5,100,14.6,2.4,7.2,2.814,5.8,3.024,4,2.8,1.4,4.9,8.2,6.736,3.59,3.5,train
2022/5/17 11:00,45.3,19.9,81.8,48.6,9.5,89.2,14,1.8,6.2,1.964,5.3,3.344,3.2,3.6,1.8,4.9,8.8,7.172,2.902,3,train
2022/5/17 12:00,44.5,19.3,76.3,48.4,5,89.8,13.6,2,5.9,1.86,4.9,2.748,3.4,2.8,1.7,4.4,8.5,5.732,2.3,2.8,train
2022/5/17 13:00,33.5,15.2,63.7,58.7,4.1,73.4,9.9,1.6,4.5,1.08,4.5,2.724,3,2.3,1.2,3.6,6.3,3.768,1.756,2.5,train
2022/5/17 14:00,30,11.3,55.4,30.7,3.3,59.6,6.5,1,3.9,0.668,2.6,1.372,2.8,1.3,0.9,2.6,3.6,2.776,1.169,1.8,train
2022/5/17 15:00,26.9,11.3,161.1,21.4,2.8,65,6.1,0.8,3.8,0.69,2.3,1.336,3.2,1.4,1,2.1,4.4,2.812,1.18,1.9,train
2022/5/17 16:00,30.1,12.6,145.5,24.2,2.8,70.7,6.7,1.2,4.1,1.165,3.6,1.9,2,1.6,1.2,2.8,4.4,3.074,1.528,2.4,train
2022/5/17 17:00,39.7,16.8,70.5,38.7,3.9,81.3,10.2,1.3,5.3,1.512,4.3,1.896,2.3,2.4,1.2,3.3,7.3,4.12,2.138,2.6,train
2022/5/17 18:00,48.2,22.3,79.5,55.3,5.7,98.4,16.2,2.3,7.5,2.442,5.8,3.276,3.2,3.4,2,5.1,10.7,6.616,2.744,2.6,train
2022/5/17 19:00,56.1,26.7,90.8,68.6,7,116.6,20.2,2.6,9.8,3.384,7.1,4.356,4.4,3.7,2.3,7.3,11.9,8.608,4.524,3.4,train
2022/5/17 20:00,67.5,37.2,108.7,63.2,9,142.7,27.5,4,12.6,3.906,9.7,5.596,5.1,6.6,4,9.5,15.8,10.768,6.344,3.9,train
2022/5/17 21:00,131.4,49.9,140.9,87.1,12,200.7,40.5,5.4,19.3,8.8,14.8,8.676,6.6,9.8,5.2,13.2,23.9,16.672,8.204,6.2,train
2022/5/17 22:00,67.8,47.4,138.5,84.9,13.1,182,38.6,5.5,16.9,7.932,14,11.244,7.8,9.1,5.3,13.4,24.8,18.672,9.55,5.3,train
2022/5/17 23:00,56.4,35.2,106.9,91.8,7.6,115,27,4.1,11.1,6.492,10.6,6.616,5.5,6.3,3.4,8.7,15.9,11.412,5.188,4.2,train
2022/5/18 0:00,33.6,17.3,65.2,64.4,4.4,62.6,12.5,2.1,4.9,2.436,5.5,3.16,2.7,3.1,1.5,4.6,7.7,5.648,2.366,1.7,train
2022/5/18 1:00,22,8,38.9,21.8,1.9,38.4,4.9,0.8,2.1,1.193,2.8,1.74,1.3,1.5,1,2.4,2.6,3.696,1.015,1.1,train
2022/5/18 2:00,16.1,4.5,32.4,16.2,0.8,29.3,2.4,0.6,1.5,31.237,1.3,0.484,0.7,0.3,0.6,1.5,2,45.207,0.567,0.3,train
2022/5/18 3:00,13.1,3.1,28.6,12.9,0.8,26,1.5,0.3,1.2,,0.8,0.539,0.7,0.3,0.2,0.6,0.8,,0.352,0.1,train
2022/5/18 4:00,11.6,2.5,26.9,12.4,0.9,23.7,1.5,0.3,1.3,,0.5,0.334,0.6,0.2,0.1,0.6,1,,0.215,0.1,train
2022/5/18 5:00,16.6,5.2,32.8,18.3,1.5,32.8,2.6,0.9,2.2,,1.1,0.534,0.8,0.6,0.7,1.3,2.3,,0.591,0.9,train
2022/5/18 6:00,42.6,18.2,67.4,50.3,5.5,85,14.5,2.9,8.7,,4.6,34.876,2.5,2.9,2.6,5.1,8,,31.053,2.4,train
2022/5/18 7:00,59.4,30,98.9,70.8,9.8,137,24.9,4.2,12.1,,7.8,,4.5,5.8,3.5,7,15,,,4.3,train
2022/5/18 8:00,57,27.5,97.6,66.1,8.8,131,22,2.7,10.2,,7.4,,4.2,4.6,3.5,6.1,14.2,,,4.1,train
2022/5/18 9:00,51.4,26.9,94.9,52.8,6.9,109.5,17.9,2.7,7.8,,6,,6.1,3.8,2.2,6.5,17.5,,,4.2,train
2022/5/18 10:00,44.9,22.4,79.9,48.1,6.5,98,15.1,2.2,7.2,,6.1,,2.8,2.6,2,4.6,30,,,3.1,train
2022/5/18 11:00,44.5,20,74,44.1,5.6,98.5,14.3,1.6,5.6,,5.8,,3.2,2.9,1.7,5.1,8.6,6.208,,2.9,train
2022/5/18 12:00,40.1,18.9,73.9,45.2,5.4,95.2,12.4,1.9,5.3,,5.3,,3.2,2.7,1.6,4.5,8.2,5.908,,2.9,train
2022/5/18 13:00,34.3,15.5,62.8,35.8,4.2,74.8,9.1,1.2,3.9,,3.7,,2.1,1.8,1.7,3.1,6,4.748,,2.8,train
2022/5/18 14:00,27.6,11.7,52.4,19.4,2.8,98.2,7.5,0.7,3.2,,2.5,,2.3,1.2,0.9,2.5,4.9,2.688,,1.8,train
2022/5/18 15:00,31.8,10.4,56.5,25.6,2.8,99.6,7.3,0.8,3.4,,2.6,,2.1,1.2,1,2.5,3.8,2.872,,1.5,train
2022/5/18 16:00,31.8,11.8,60.1,26,2.7,67.4,7.3,1.1,3.7,,2.9,,1.5,1.4,0.7,2.4,4.6,90.377,,1.4,train
2022/5/18 17:00,40.8,16.5,69.5,50.4,4.1,84.6,12.6,1.6,5.2,,4.4,2.176,2.2,2.1,1.3,3.2,6.7,,2.022,2.5,train
2022/5/18 18:00,47.5,21.4,77.1,58,5.9,93.7,15.1,2.5,7.7,,5.7,2.876,3.2,3.4,1.9,5.3,10,,2.68,3.1,train
2022/5/18 19:00,55.5,26.9,89.2,67.6,7.2,110.5,21.7,2.9,9.8,2.748,7,4.312,3.8,3.5,2.3,7.2,11,,4.122,3.3,train
2022/5/18 20:00,66.2,34.8,107,63,9.2,140.5,29,3.5,11,29.554,10.7,5.376,5.1,5.2,3.4,9,16.1,,6.032,3.1,train
2022/5/18 21:00,104.9,49.8,140.7,87,11.5,196.7,40.6,6.1,17,,14.4,9.584,6.5,9.6,5,14.2,23.7,,8.182,5.5,train
2022/5/18 22:00,70.3,48.6,141.8,85,11.8,176,35.7,5.6,18.3,,13.3,19.98,7,8.6,5.7,13.1,23.3,,20.345,5.6,train
2022/5/18 23:00,57.3,31.9,100.7,90,7.4,114.8,25.1,4.3,10.7,,10.2,,4.6,6,4,9.6,14.8,,,4,train
2022/5/19 0:00,35.5,16.6,62.2,61.4,4.1,65.2,10.6,1.4,5.2,,4.9,,2.4,3.4,1.9,4.9,8.7,,,2.2,train
2022/5/19 1:00,25.5,7.5,40.1,22.5,2.3,37,5.2,0.5,2,,2.3,1.035,1.5,1.2,0.7,2.1,2.9,,,0.9,train
2022/5/19 2:00,19.4,4.4,32.2,17,1.3,28.6,2.5,0.2,1.2,,1.4,4.608,0.9,0.5,0.6,1.3,1.8,,,0.3,train
2022/5/19 3:00,17.7,2.8,28.5,14.6,1,25.2,1.9,0.4,1.1,0.101,1,,0.8,0.3,0.1,0.8,0.9,1.2,,0.3,train
2022/5/19 4:00,15.9,2.5,28.3,13.9,0.8,23.8,1.4,0.4,1.3,2.407,1,,0.5,0.2,0.1,0.7,0.7,0.63,,0.3,train
2022/5/19 5:00,21.8,5.4,31.7,18.7,1.6,33.4,2.4,0.6,1.9,,1.2,,0.7,0.6,0.3,1.1,2,1.312,,1.1,train
2022/5/19 6:00,40.2,17.8,60.8,47,5.3,80,14,2.3,8,,4.6,,2.6,2.9,2.4,4.5,8.1,4.544,,1.8,train
2022/5/19 7:00,56.7,29.7,94.1,68.4,9.7,128,23.4,4.3,11.7,4.604,7.5,5.964,3.1,4.6,3.6,7.8,13.3,9.648,4.89,3.9,train
2022/5/19 8:00,57.6,27.3,96.5,62.6,7.2,120.3,21.6,3,9.4,4.692,6.3,5.168,2.9,4,2.8,5.4,13.7,9.232,4.578,4,train
2022/5/19 9:00,51.8,22.7,92.6,54.9,5.9,93,15.2,2.6,7.4,2.824,5.3,3.044,2.8,3.4,2.2,5.1,11.7,7.448,4.078,3.9,train
2022/5/19 10:00,42.4,20.7,80.5,47,6.1,93.5,14.2,2.1,6.7,2.356,5.7,2.564,3,3.3,1.1,4.4,8.9,5.624,2.656,3,train
2022/5/19 11:00,42.8,18.9,75.8,42,5.2,91,12.5,2,6.5,2.328,5.4,2.316,2.9,2.6,1.9,5.2,7.7,5.088,2.72,2.4,train
2022/5/19 12:00,41.8,19.5,73.5,44.8,5.3,93.5,12.9,2,5.6,1.864,4.6,2.96,2.6,2.9,1.6,4.2,8,5.484,2.6,3.4,train
2022/5/19 13:00,35.6,15.8,63.4,36.2,4.2,68.5,9,1.5,4,1.538,3.4,2.42,2.9,1.8,1.5,3.4,6.1,3.972,1.931,2.3,train
2022/5/19 14:00,29.8,12.9,55.2,20,3.1,57.8,7,0.9,2.9,1.504,3,1.536,1.9,1.2,0.9,2.9,4.1,2.664,1.628,1.6,train
